X,Y,OBJECTID,Process_ID,Project,County,Quad,Col_Date,Mvmnt_Date,SM_State,SM_Rate_1,SM_Mat_1,SM_Type_1,SM_Rate_2,SM_Mat_2,SM_Type_2,Slp_Config,Fatalities,Confidence,MapMethod,GlobalID,SHAPE
263463.019770215,158484.292940382,132116,202212085027,Landslide Hazard Mapping,Transylvania,Eastatoe Gap,,,Inactive - dormant,Extremely rapid (>5 m/sec),Debris,Blowout,,,,Unmodified,0,8,LiDAR,{26E6D641-5D0A-4B4A-8825-6F26957CDE7A},
264002.010171113,158542.60060908,132117,202212085029,Landslide Hazard Mapping,Transylvania,Eastatoe Gap,,,Inactive - dormant,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,0,8,LiDAR,{76F40981-6085-43CA-BF35-EE213094D97A},
267640.997397004,157499.048782393,132118,202212085030,Landslide Hazard Mapping,Transylvania,Eastatoe Gap,,,Inactive - dormant,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,0,8,LiDAR,{5FCBA331-B2C8-46B2-9FA7-85469A49FA89},
264874.376238761,152575.804560905,132119,202212085031,Landslide Hazard Mapping,Transylvania,Eastatoe Gap,,,Inactive - dormant,Extremely rapid (>5 m/sec),Debris,Blowout,,,,Unmodified,0,8,LiDAR,{06E6AD2C-936D-4497-8679-E93462CFD961},
265170.644018797,152654.981281758,132120,202212085033,Landslide Hazard Mapping,Transylvania,Eastatoe Gap,,,Inactive - dormant,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,0,8,LiDAR,{37C61148-A1F2-46DD-B9F5-8E0BC23E2345},
263903.068499997,173308.665199999,132431,202212080201,Landslide Hazard Mapping,,,2022/12/08,,Inactive - dormant,,Rock,Fall,,,,Unmodified,,5,LiDAR,{47C7DD9A-EF14-4AA3-AF91-D6C21C06299E},
264973.23361463,173927.121045363,132432,202212080202,Landslide Hazard Mapping,Transylvania,,2022/12/01,,Inactive - dormant,,Debris,Flow,,,,Unmodified,,5,Field work and other,{51AC7773-D292-4895-A0D0-22CC53E91CBE},
263635.596935968,174477.910202531,132433,202212080203,Landslide Hazard Mapping,Transylvania,,,,,,Rock,Slide,,,,Unmodified,,5,LiDAR,{2274D3C9-1D89-4478-AEC4-3F658C0F7F17},
267596.943442202,182142.560456761,132434,202212120301,Landslide Hazard Mapping,Transylvania,,2022/12/12,,,,Debris,Slide,,,Slide,Embankment - Not road related,,5,LiDAR,{67012D9B-25E2-4E2E-B5AF-5D34073BC27D},
268291.005762627,182899.133909229,132435,202212120302,Landslide Hazard Mapping,Transylvania,,2022/12/12,,,,Debris,Slide,,,,Embankment - Not road related,,5,LiDAR,{37C8F898-640C-4DD5-9A27-B008DD1F3318},
265270.983238612,158791.464713844,132438,202212153000,Landslide Hazard Mapping,Transylvania,Eastatoe Gap,,,Inactive - dormant,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,0,8,LiDAR,{510A9394-8937-44D0-BCE1-FC2247495F02},
262135.401426975,158794.109349148,132439,202206034113,Landslide Hazard Mapping,Transylvania,Eastatoe Gap,2022/05/03,,Inactive - dormant,,Debris,Flow,,,,Unmodified,0,8,Field work and other,{7B33A840-856D-4425-898B-3915D2FFD12F},
275056.786161275,173892.58341796,132440,202212122001,Landslide Hazard Mapping,,,,,Inactive,Extremely rapid (>5 m/sec),Weathered rock,Slide,,,,Road cut,0,8,Air photo,{08EA78BE-7136-4E36-ADF1-707D8AC95E6F},
256810.133063703,165196.831281226,132441,202202143002,Landslide Hazard Mapping,Transylvania,Rosman,,,Inactive - dormant,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,0,8,LiDAR,{9540BB4E-CA0A-4CC6-8883-0F2F686913D8},
255114.011699997,175413.662799999,132442,202202013002,Landslide Hazard Mapping,Transylvania,Sam Knob,,pre-1998,Inactive - dormant,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,0,8,Air photo,{4C27E0FA-6952-449A-9932-2CBCDA472E84},
256539.086001113,170339.341146164,132443,202202244018,Landslide Hazard Mapping,Transylvania,Lake Toxaway,,,Inactive - dormant,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,0,8,LiDAR,{D1AE51AE-056E-49A3-8233-067470AB78F4},
267537.050128327,163427.335955083,132444,202212125002,Landslide Hazard Mapping,Transylvania,Rosman,2022/05/10,,Inactive - dormant,Slow (>1.6 m/yr),Debris,Slide - translational,,,,Road embankment,0,8,Field work and other,{63A66049-09D6-473D-A182-A4E3C7DBF121},
269844.083825728,164793.980396705,132445,202212135001,Landslide Hazard Mapping,Transylvania,Brevard,,,Inactive - dormant,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,0,8,LiDAR,{E3E35C21-653A-4C5B-9D43-95FBC7DCA7F9},
269867.102621765,164840.547156506,132446,202212135002,Landslide Hazard Mapping,Transylvania,Brevard,,,Inactive - dormant,Extremely rapid (>5 m/sec),Debris,Blowout,,,,Unmodified,0,8,LiDAR,{0850EC2F-E81E-49E2-B710-7B0E9BBCBA40},
269890.121417803,164820.703366818,132447,202212135004,Landslide Hazard Mapping,Transylvania,Brevard,,,Inactive - dormant,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,0,8,LiDAR,{33C7C18C-8989-425B-8C80-8DAA0D111F3E},
271545.14639452,167160.921172254,132448,202212135005,Landslide Hazard Mapping,Transylvania,Brevard,,,Inactive - dormant,Extremely rapid (>5 m/sec),Debris,Slide,Extremely rapid (>5 m/sec),Debris,Flow,Unmodified,0,8,LiDAR,{8116BCCC-9030-4549-9222-D381355AD441},
271702.124000141,167178.674749427,132449,202212135007,Landslide Hazard Mapping,Transylvania,Brevard,,,Inactive - dormant,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,0,8,LiDAR,{2F174ED6-F375-4037-A5CB-7E30975978BC},
271809.247391472,168326.803347768,132450,202212135008,Landslide Hazard Mapping,Transylvania,Brevard,,,Inactive - dormant,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,0,8,LiDAR,{EC07544C-EF06-4B79-872E-7A1F1A48AB16},
271814.86979855,168357.230491956,132451,202212135009,Landslide Hazard Mapping,Transylvania,Brevard,,,Inactive - dormant,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,0,8,LiDAR,{95CFF3A9-8104-4C96-BD7C-43700F9C7A13},
272264.298561991,168036.38948569,132452,202212135012,Landslide Hazard Mapping,Transylvania,Brevard,,,Inactive - dormant,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,0,8,LiDAR,{DF1A20C9-E86A-4FD8-A48D-8987B3084106},
272317.241792877,168023.834981415,132453,202212145001,Landslide Hazard Mapping,Transylvania,Brevard,,,Inactive - dormant,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,0,8,LiDAR,{3EA97EAD-4F26-41B4-9D1A-CAE9B9895313},
272300.771447437,168034.722607356,132454,202212145002,Landslide Hazard Mapping,Transylvania,Brevard,,,Inactive - dormant,Extremely rapid (>5 m/sec),Debris,Blowout,,,,Unmodified,0,8,LiDAR,{27E583EF-8E18-4C3B-B9F0-945AA4788132},
272387.131620157,168054.407646727,132455,202212145004,Landslide Hazard Mapping,Transylvania,Brevard,,,Inactive - dormant,Extremely rapid (>5 m/sec),Debris,Blowout,,,,Unmodified,0,8,LiDAR,{F91AB2E6-A9B5-447A-876F-85F9405A87A6},
272103.042635312,168175.962764837,132456,202212145006,Landslide Hazard Mapping,Transylvania,Brevard,,,Inactive - dormant,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,0,8,LiDAR,{78A64CD7-3E46-4521-83E3-0BD3FC932977},
272153.57815305,168208.771163787,132457,202212145007,Landslide Hazard Mapping,Transylvania,Brevard,,,Inactive - dormant,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,0,8,LiDAR,{FDE33193-9FB2-4192-AE8B-EA1F3567E5EF},
272333.204137302,168272.932750443,132458,202212145009,Landslide Hazard Mapping,Transylvania,Brevard,,,Inactive - dormant,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,0,8,LiDAR,{BA1EC6CD-F765-4A62-8342-5AC9233EACDE},
272367.044413316,168245.865821309,132459,202212155002,Landslide Hazard Mapping,Transylvania,Brevard,,,Inactive - dormant,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,0,8,LiDAR,{1DE6699C-C3DA-4860-AF8E-E6DF17C2B086},
272444.832068891,168220.730354372,132460,202212155003,Landslide Hazard Mapping,Transylvania,Brevard,,,Inactive - dormant,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,0,8,LiDAR,{97BB536B-659D-497E-82D8-1522B0886251},
272510.08506398,168299.146396621,132461,202212155005,Landslide Hazard Mapping,Transylvania,Brevard,,,Inactive - dormant,Rapid (>1.8 m/hr),Debris,Slide - translational,Extremely rapid (>5 m/sec),Debris,Flow,Unmodified,0,8,LiDAR,{DBB6D00D-60EC-45D6-90D7-549A74C96B46},
272517.791068976,168336.790065658,132462,202212155006,Landslide Hazard Mapping,Transylvania,Brevard,,,Inactive - dormant,Extremely rapid (>5 m/sec),Debris,Blowout,,,,Unmodified,0,8,LiDAR,{BD78CDA6-1E0F-4746-A016-B3D9D48A0644},
272852.919603816,170241.059655447,132463,202212155008,Landslide Hazard Mapping,Transylvania,Brevard,,,Inactive - dormant,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,0,8,LiDAR,{43DDC27E-8834-4D4D-B3A2-E69A8DF98030},
273570.504111902,172126.649624544,132464,202212155010,Landslide Hazard Mapping,Transylvania,Brevard,,,Inactive - dormant,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,0,8,LiDAR,{73077246-5F6D-4A6A-839C-B0159BC36454},
273602.485686282,172143.41762683,132465,202212155011,Landslide Hazard Mapping,Transylvania,Brevard,,,Inactive - dormant,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,0,8,LiDAR,{19E71539-E8F8-4172-93AF-1D89E3D1CD5B},
274245.093742331,170654.405794639,132466,202212155013,Landslide Hazard Mapping,Transylvania,Brevard,,,Inactive - dormant,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,0,8,LiDAR,{13A7B341-6987-48C7-AE9A-296D1E27B6D0},
274404.571665454,170996.843458681,132467,202212155015,Landslide Hazard Mapping,Transylvania,Brevard,,,Inactive - dormant,Rapid (>1.8 m/hr),Debris,Slide - translational,Extremely rapid (>5 m/sec),Debris,Flow,Unmodified,0,8,LiDAR,{C05732D5-794A-4C83-93F1-0D5F00D7C901},
274974.663899388,170774.374732494,132468,202212155017,Landslide Hazard Mapping,Transylvania,Brevard,2022/09/01,2004/09/16-17,Inactive - stabilized,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,0,8,Field work and other,{B2821A70-B4CC-49EC-A075-40BE3A76B858},
275602.852134931,171000.400788713,132469,202212155018,Landslide Hazard Mapping,Transylvania,Brevard,,,Inactive - dormant,Extremely rapid (>5 m/sec),Debris,Blowout,,,,Unmodified,0,8,LiDAR,{2DE6F5F1-D5AB-4FF1-8112-0074D5DB7966},
275701.369936134,171130.853862119,132470,202212155019,Landslide Hazard Mapping,Transylvania,Brevard,,,Inactive - dormant,Extremely rapid (>5 m/sec),Debris,Blowout,,,,Unmodified,0,8,LiDAR,{576549E9-6C24-4F08-9589-D7EEBFC93C9A},
274930.610686282,169932.738757555,132471,202212155021,Landslide Hazard Mapping,Transylvania,Brevard,,,Inactive - dormant,Slow (>1.6 m/yr),Weathered rock,Slide - translational,,,,Unmodified,0,8,LiDAR,{955308CB-CC8B-4444-8417-1D7BD561A039},
274890.764356589,169761.129664337,132472,202212155023,Landslide Hazard Mapping,Transylvania,Brevard,,,Inactive - dormant,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,0,8,LiDAR,{0946348C-694B-4942-8D75-3549E8B1FE88},
273314.539068722,168454.660853483,132473,202212155025,Landslide Hazard Mapping,Transylvania,Brevard,,,Inactive - dormant,Slow (>1.6 m/yr),Debris,Slide - translational,,,,Road cut,0,8,LiDAR,{E4632035-25E6-404D-AC8F-894A482157C3},
273355.54956741,168463.92128867,132474,202212155027,Landslide Hazard Mapping,Transylvania,Brevard,,,Inactive - dormant,Extremely rapid (>5 m/sec),Debris,Blowout,,,,Unmodified,0,8,LiDAR,{AB656BD4-EDC4-42EF-9965-C0FA3D0891DF},
276261.871005053,166463.601142197,132475,202212155028,Landslide Hazard Mapping,Transylvania,Brevard,,,Inactive - dormant,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,0,8,LiDAR,{503BBB5F-42E8-4ED0-BC90-C09A97EDEED7},
276185.63777967,166443.195111801,132476,202212155030,Landslide Hazard Mapping,Transylvania,Brevard,,,Inactive - dormant,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,0,8,LiDAR,{36611FC4-7427-4C54-A4D1-A49DA8386A4B},
277207.672323739,163395.480058038,132479,202212155036,Landslide Hazard Mapping,Transylvania,Brevard,,,Inactive - dormant,Extremely rapid (>5 m/sec),Rock,Slide,,,,Unmodified,0,8,LiDAR,{AEC2DD8C-E7E7-4865-AAC4-18E9DC1DCC92},
275894.774125026,160964.516602361,132480,202212155038,Landslide Hazard Mapping,Transylvania,Brevard,,,Inactive - dormant,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,0,8,LiDAR,{C69DF0B3-6B39-415A-A931-6E7ECDA662A3},
256074.433182261,175212.456816991,132481,202212155040,Landslide Hazard Mapping,Transylvania,Sam Knob,2022/03/24,,Active,Slow (>1.6 m/yr),Debris,Slide - translational,,,,Road embankment,0,8,Field work and other,{2D3925C3-231F-4C6B-BE1E-6D7AEC7FE496},
254198.798180991,175805.098210608,132482,202212155042,Landslide Hazard Mapping,Transylvania,Sam Knob,,,Inactive - dormant,Very slow (>16 mm/yr),Weathered rock,Slide - translational,,,,Unmodified,0,8,LiDAR,{31AC961A-9D05-435F-A394-4F73A5CD7241},
249458.064008947,150790.673875286,132483,202212152017,Landslide Hazard Mapping,Transylvania,Reid,,,Inactive - dormant,,Weathered rock,Slide - translational,,,,Unmodified,0,8,LiDAR,{055AE97F-A465-4A55-AEA6-A5F5534D9B96},
249534.10541103,150798.928891796,132485,202212152015,Landslide Hazard Mapping,Transylvania,Reid,,,Inactive - dormant,,Weathered rock,Slide - translational,,,,Unmodified,0,8,LiDAR,{BC75827B-5D75-42D0-9053-79A397C140A8},
249584.588011995,150821.471436881,132486,202212152018,Landslide Hazard Mapping,Transylvania,Reid,,,Inactive - dormant,,Weathered rock,Slide - translational,,,,Unmodified,0,8,LiDAR,{70F6FF3A-9D75-4D1A-A42E-EBBA8784344F},
265233.765134198,173979.171958345,132838,202212200301,Landslide Hazard Mapping,Transylvania,,2022/12/20,,Inactive,,Debris,Flow,,Debris,,Unmodified,,5,Field work and other,{3C9B57C6-6C6E-4B2B-AF3A-ACB46A0F9067},
273541.015834967,171696.46786542,132839,202212210301,Landslide Hazard Mapping,Transylvania,,2022/12/21,,,,Debris,Slide,,,,Stream bank,,3,LiDAR,{7752D76E-5920-48A7-966B-1F6F3C3AFE09},
279941.305400405,175136.975554675,132840,202212210302,Landslide Hazard Mapping,Transylvania,,2022/12/21,,,,Debris,Slide,,,,Road embankment,,5,LiDAR,{A8483670-1F53-47C2-AF22-82AF2AC043CA},
247315.083397955,156557.947383832,132841,202212202005,Landslide Hazard Mapping,Transylvania,Reid,,pre-2012,Inactive - stabilized,,Debris,Slide - translational,,,,Road embankment,0,8,Air photo,{E06B0FC6-09B5-4191-95E0-99D1E53DF96E},
247523.507130774,161283.929452988,132842,202212202011,Landslide Hazard Mapping,Transylvania,Lake Toxaway,2022/04/19,2015,Inactive - stabilized,,Debris,Slide - translational,,,,Road embankment,0,8,Field work and other,{04A6109B-911C-4D6F-B1DA-F64E1C18CF6D},
267363.907261561,174894.29381716,132843,202212212001,Landslide Hazard Mapping,Transylvania,Shining Rock,,1916?,Inactive - dormant,Extremely rapid (>5 m/sec),Debris,Blowout,,,,Unmodified,0,8,LiDAR,{A421B544-6B3C-4D87-A9C9-511D1CE0E60A},
272716.561158822,166767.26075996,132844,202212275001,Landslide Hazard Mapping,Transylvania,Brevard,,,Inactive - dormant,Rapid (>1.8 m/hr),Debris,Slide - translational,,,,Unmodified,0,8,LiDAR,{251D4A78-B08D-4B3D-AD34-C28B7A9509C0},
272714.656155012,166745.988217415,132845,202212275002,Landslide Hazard Mapping,Transylvania,Brevard,,,Inactive - dormant,Rapid (>1.8 m/hr),Debris,Slide - translational,,,,Unmodified,0,8,LiDAR,{C1FED082-2563-4B7C-B815-3016C3F4F4E3},
262846.810635267,154888.959248509,132846,202212203000,Landslide Hazard Mapping,Transylvania,Eastatoe Gap,,,Inactive - dormant,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,0,8,LiDAR,{CF6130FA-6AE8-4981-B985-C3144E970618},
262301.639990953,155435.253900264,132847,202212203001,Landslide Hazard Mapping,Transylvania,Eastatoe Gap,,,Inactive - dormant,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,0,8,LiDAR,{D2BC9348-1357-4F10-A51C-4980F757D746},
262333.866236277,155439.781554565,132848,202212203002,Landslide Hazard Mapping,Transylvania,Eastatoe Gap,,,Inactive - dormant,Extremely rapid (>5 m/sec),Debris,Flow,,,,Unmodified,0,8,LiDAR,{7AA69072-6029-481C-8C99-7C04DD5BCD1C},
272172.495979093,159044.20272038,132849,202212233002,Landslide Hazard Mapping,Transylvania,Brevard,,,Inactive - dormant,,Weathered rock,Slide,,,,Road cut,0,8,LiDAR,{BA5C8493-D278-4162-A493-829F812F08CA},
268036.648228712,157906.521592397,132850,202212233004,Landslide Hazard Mapping,Transylvania,Table Rock,2022/09/07,,Inactive - dormant,,Debris,Slide,,,,Road embankment,0,8,Field work and other,{0F2897CC-3EF2-46AD-BAC8-12F51102E02E},
275093.860795848,170820.682878615,132851,202212201001,Landslide Hazard Mapping,Transylvania,Brevard,2022/09/01,2004/09/16-17,Inactive - stabilized,Extremely rapid (>5 m/sec),Debris,Flow,,,,Road embankment,0,8,Field work and other,{16376868-BA2D-417C-8F34-B2926437FED8},
270556.467391022,177284.398650255,133241,202212280301,Landslide Hazard Mapping,Transylvania,,2022/12/28,,Inactive,,Debris,Flow,,,,Unmodified,,5,LiDAR,{40705399-2713-404D-8212-A3288E34509E},
271170.029300222,175682.893239731,133242,202301050201,Landslide Hazard Mapping,,,2023/01/05,,Inactive,,Weathered rock,Slide,,,,Road cut,,5,Field work and other,{96582FB2-D7D0-4CCD-80AD-E1412E6C9449},
267924.060514764,176871.458372093,133244,202301110201,Landslide Hazard Mapping,Transylvania,,2023/01/11,,Inactive,,Debris,Slide,,,,Unmodified,,,LiDAR,{592BE680-22FD-41DC-A979-E5C255C22FE5},
267787.704367,177977.472285878,133248,202301120201,Landslide Hazard Mapping,Transylvania,,2023/01/12,,,,Debris,Slide,,,,Cut slope - Not road related,,5,LiDAR,{5031F127-2B11-437A-BA1D-15B5370EA646},
268850.926897659,177955.844637492,133249,202301120202,Landslide Hazard Mapping,,,2023/01/09,,Inactive,,Debris,Flow,,,,Unmodified,,5,LiDAR,{FB438175-1582-49B3-A668-407A8B043A03},
264870.329696766,177710.566287164,133250,202301120203,Landslide Hazard Mapping,Transylvania,,2022/11/21,,,,Debris,Slide,,,,Stream bank,,5,LiDAR,{4DB465AA-6D73-4AB8-A313-84CAA6EF1173},
267382.412860481,180260.492247762,133251,202301120204,Landslide Hazard Mapping,Transylvania,,2023/01/12,,,,Debris,Slide,,,,Unmodified,,5,LiDAR,{1F96FB0A-9F16-48FA-9FBF-134CBCFBCC7E},
268236.834167059,180576.046468303,133252,202301120205,Landslide Hazard Mapping,,,2023/01/12,,,,Debris,Slide,,,,Embankment - Not road related,,3,LiDAR,{0724E47B-1F90-46AA-80B7-DCAD67577AFE},
276155.616215253,170397.303063554,133254,202301130301,Landslide Hazard Mapping,Transylvania,,2023/01/13,,,,Debris,Slide,,,,Unmodified,,5,LiDAR,{1CC4FC44-364B-4E4A-B22E-A90BC6CD88C6},
278971.045548297,170419.784717109,133654,202301130302,Landslide Hazard Mapping,Transylvania,,2023/01/13,,,,Debris,Flow,,,,Unmodified,,3,LiDAR,{690A7D43-BE28-4370-BC44-C9B6C181CEBB},
281202.567931992,173029.861440867,133655,202301130303,Landslide Hazard Mapping,Transylvania,,2023/01/13,,,,Debris,Slide,,,,Unmodified,,3,LiDAR,{084F7B9A-9B70-4574-81FE-74560DB9391F},
277587.301502982,171511.81550443,133656,202301130304,Landslide Hazard Mapping,Transylvania,,2023/01/13,,,,Debris,Slide,,,,Unmodified,,3,LiDAR,{F025BEF8-3035-40B0-A47E-BA566209E0AF},
281616.349617351,171257.631989552,133657,202301130305,Landslide Hazard Mapping,Transylvania,,2023/01/13,,,,Debris,Slide,,,,Road cut,,5,LiDAR,{46712029-0C48-4B26-9243-C4736EF53C9E},
274207.347163431,174226.767969933,133658,202301180301,Landslide Hazard Mapping,Transylvania,,2023/01/18,,,,Debris,Slide,,,,Stream bank,,5,LiDAR,{3D202A97-5D21-4742-BA26-6C276B418499},
274312.018524639,184001.774296489,133659,202301190301,Landslide Hazard Mapping,Transylvania,,2023/01/19,,,,Debris,Flow,,,,Unmodified,,3,LiDAR,{280DF209-C84E-446D-B8C9-4FE9920FF5D3},
274340.255731231,183998.663417796,133660,202301190302,Landslide Hazard Mapping,Transylvania,,2023/01/19,,,,Debris,Flow,,,,Unmodified,,3,LiDAR,{F068D708-0F81-4AD3-8E6F-0461FD5FBC0B},
274360.095267123,183981.307164368,133661,202301190303,Landslide Hazard Mapping,Transylvania,,2023/01/19,,,,Debris,Flow,,,,Unmodified,,3,LiDAR,{04132791-D308-4923-9C68-1E2E35369EC8},
274121.495452132,183174.736798491,133662,202301190304,Landslide Hazard Mapping,Transylvania,,2023/01/19,,,,Debris,Flow,,,,Unmodified,,3,LiDAR,{46CA5BD9-FCC4-41E2-AB28-09333B55559B},
274139.195399001,183167.187259846,133663,202301190305,Landslide Hazard Mapping,Transylvania,,2023/01/19,,,,Debris,Slide,,,,Unmodified,,,LiDAR,{32C50EAD-20E9-4EFA-81FC-1D2686469433},
274056.843231422,183564.087458203,133664,202301190307,Landslide Hazard Mapping,Transylvania,,2023/01/19,,,,Debris,,,,,Unmodified,,3,LiDAR,{31570A48-CE02-4135-8255-C5606F1972AD},
274073.057081252,183565.777959743,133665,202301190312,Landslide Hazard Mapping,Transylvania,,2023/01/19,,,,Debris,Flow,,,,Unmodified,,3,LiDAR,{08E2D711-49F8-4C14-B318-4D7BC22E6518},
274456.208672998,184019.866116925,133678,202301190318,Landslide Hazard Mapping,Transylvania,,2023/01/19,,,,Debris,,,,,Unmodified,,3,LiDAR,{5264ABA7-A692-4213-89DE-AEF5000D06BA},
273115.8224583,182722.678264927,133679,202301200301,Landslide Hazard Mapping,Transylvania,,2023/01/20,,,,Debris,Slide,,,,Unmodified,,3,LiDAR,{663A41A1-C0ED-4429-855F-38B5963337DE},
273599.667399171,182320.046545865,133680,202301200302,Landslide Hazard Mapping,Transylvania,,2023/01/20,,,,Debris,Slide,,,,Unmodified,,3,LiDAR,{C861C5CD-641F-497B-8840-193194E652EF},
273584.111632806,182289.945127832,133681,202301200303,Landslide Hazard Mapping,Transylvania,,2023/01/20,,,,Debris,Flow,,,,Unmodified,,3,LiDAR,{36865B9E-F786-4124-A0D0-EC5437FDD428},
273573.606439935,182312.773720032,133682,202301200304,Landslide Hazard Mapping,Transylvania,,2023/01/20,,,,Debris,Flow,,,,Unmodified,,3,LiDAR,{A3C1AF83-33AB-46F0-902E-3B641D3ED3C4},
273549.721744577,182330.565698413,133683,202301200305,Landslide Hazard Mapping,Transylvania,,2023/01/20,,,,Debris,Flow,,,,Unmodified,,3,LiDAR,{B2BA2297-2B96-4A63-8418-7E49FE34ED8D},
